video_folder,transcript_path,drive_file_id,duration_seconds,segments_count,channel_subscribers,interval_label_mean__pain_point,interval_label_mean__why_important,interval_label_mean__problem_consequence,interval_label_mean__promise_result,interval_label_mean__solution_simple,interval_label_mean__solution_fast,interval_label_mean__solution_radical,interval_label_mean__trigger_watch_to_end,interval_label_mean__trigger_urgency,interval_label_mean__quick_tip,abstract_total_count,abstract_intervals_with_feature,abstract_intervals_total,integration_present,integration_confidence,integration_evidence_count_max,integration_suggested_next_step_present,evidence_concreteness_density_mean,evidence_authority_intervals,evidence_analytical_intervals,evidence_water_ratio_mean,linguistic__avg_word_length,linguistic__technical_term_density,linguistic__rare_word_ratio,linguistic__foreign_terms_count,linguistic__avg_sentence_length,linguistic__subordinate_clause_ratio,linguistic__flesch_reading_ease,emotion__positive_emotion_ratio,emotion__negative_emotion_ratio,emotion__energy_density,emotion__personal_pronoun_ratio,emotion__emotional_polarity_ratio,expectation_alignment_score,expectation_mismatch_points_count,target__retention_mean,target__retention_mid,target__retention_tail,target__retention_curve_20__00,target__retention_curve_20__01,target__retention_curve_20__02,target__retention_curve_20__03,target__retention_curve_20__04,target__retention_curve_20__05,target__retention_curve_20__06,target__retention_curve_20__07,target__retention_curve_20__08,target__retention_curve_20__09,target__retention_curve_20__10,target__retention_curve_20__11,target__retention_curve_20__12,target__retention_curve_20__13,target__retention_curve_20__14,target__retention_curve_20__15,target__retention_curve_20__16,target__retention_curve_20__17,target__retention_curve_20__18,target__retention_curve_20__19,target__retention_point__000,target__retention_point__001,target__retention_point__002,target__retention_point__003,target__retention_point__004,target__retention_point__005,target__retention_point__006,target__retention_point__007,target__retention_point__008,target__retention_point__009,target__retention_point__010,target__retention_point__011,target__retention_point__012,target__retention_point__013,target__retention_point__014,target__retention_point__015,target__retention_point__016,target__retention_point__017,target__retention_point__018,target__retention_point__019,target__retention_point__020,target__retention_point__021,target__retention_point__022,target__retention_point__023,target__retention_point__024,target__retention_point__025,target__retention_point__026,target__retention_point__027,target__retention_point__028,target__retention_point__029,target__retention_point__030,target__retention_point__031,target__retention_point__032,target__retention_point__033,target__retention_point__034,target__retention_point__035,target__retention_point__036,target__retention_point__037,target__retention_point__038,target__retention_point__039,target__retention_point__040,target__retention_point__041,target__retention_point__042,target__retention_point__043,target__retention_point__044,target__retention_point__045,target__retention_point__046,target__retention_point__047,target__retention_point__048,target__retention_point__049
PmWIzDuQUQg,transcripts,1a5gUiaRzx1mlMoW5mPA7x8_1B4ChV7he,1873.28,458,136000,0.16899999999999998,0.043,0.126,0.03,0.035,0.005,0.028999999999999998,0.032,0.009,0.002,140,76,100,1,0.9,2,1,0.315,6,4,0.5760000000000001,1.9605702294781242,0.0,0.9085784274205326,4.36,3.236,0.09166666666666666,142.52820000000003,0.1685,0.121,0.267,0.04020000000000001,0.198,0.1,4,0.4669802631578947,0.42,0.315,1.0,0.6690789473684211,0.5842105263157894,0.519078947368421,0.4946052631578947,0.4926315789473684,0.4788157894736842,0.4361842105263158,0.435,0.44447368421052624,0.42,0.4125,0.41131578947368425,0.39,0.3773684210526316,0.3753947368421053,0.36750000000000005,0.36,0.3564473684210525,0.315,1.0,0.8591326530612245,0.7163265306122449,0.6497448979591837,0.6225,0.5938775510204082,0.5194897959183674,0.525,0.5175,0.5214795918367346,0.4994387755102041,0.4875,0.4875,0.4910204081632653,0.47571428571428565,0.4816836734693878,0.4725,0.4591836734693878,0.4369897959183673,0.435,0.43499999999999994,0.435,0.435,0.4490816326530612,0.4423469387755102,0.42734693877551017,0.42,0.4125,0.4125,0.405,0.4066836734693878,0.41051020408163263,0.3975,0.39,0.3987244897959183,0.3867857142857143,0.3789795918367347,0.3788265306122449,0.3825,0.375,0.3777551020408163,0.3675,0.36749999999999994,0.36183673469387756,0.36,0.36,0.3665816326530612,0.3525,0.3525,0.315
porv8WwTSgc,transcripts,1B0xEOttM_JzANVcgXjkxGVNaxBRSbec1,793.96,186,136000,0.13299999999999998,0.087,0.051,0.065,0.063,0.0,0.0,0.047,0.006999999999999999,0.037000000000000005,109,65,100,1,0.95,2,1,0.22399999999999998,8,0,0.6409999999999999,1.7712651727357611,0.0,0.9495798319327732,1.7254901960784315,2.0313725490196077,0.0392156862745098,138.33990196078435,0.14800000000000002,0.0525,0.2125,0.0705,0.147,0.1,4,0.7890263157894737,0.81,0.735,1.0,0.8755263157894737,0.8735526315789474,0.8715789473684211,0.87,0.8676315789473684,0.6931578947368421,0.5688157894736842,0.5747368421052632,0.81,0.81,0.81,0.795,0.7906578947368421,0.7823684210526315,0.7725,0.7649999999999999,0.7575,0.7575,0.735,1.0,0.9971428571428571,0.8843877551020408,0.87,0.8787244897959183,0.875969387755102,0.8775,0.8775,0.87,0.87,0.87,0.87,0.873673469387755,0.8660204081632653,0.8539285714285714,0.7323979591836736,0.6508163265306122,0.5422959183673469,0.5680102040816326,0.6048979591836735,0.5952551020408163,0.6085714285714284,0.7092857142857144,0.8077040816326531,0.81,0.81,0.8104591836734694,0.81,0.81,0.8236224489795918,0.8008163265306123,0.795,0.795,0.7923979591836734,0.7920918367346939,0.7875,0.7839795918367347,0.78,0.7758673469387756,0.7725,0.765,0.765,0.7596428571428571,0.7575,0.7575,0.7575,0.7575,0.7506122448979592,0.75,0.735
PYMF1TaqpE4,transcripts,11itbpVnqfXmid_Qwd9IBuk8P0gmoKUqj,1727.8,477,136000,0.068,0.033,0.027000000000000003,0.043,0.057,0.005,0.019000000000000003,0.049,0.01,0.002,241,89,100,1,0.9,3,1,0.166,13,3,0.715,2.1128715173715173,0.0,0.9088888596783333,4.58,3.1346190476190476,0.07666666666666667,139.72529523809527,0.155,0.066,0.22650000000000003,0.0375,0.126,0.0,4,0.5711118421052632,0.5502631578947368,0.285,1.0,0.7985526315789473,0.7385526315789473,0.714078947368421,0.5257894736842106,0.6623684210526316,0.6331578947368421,0.615,0.6217105263157895,0.5850000000000001,0.5502631578947368,0.54,0.5313157894736842,0.5068421052631579,0.47723684210526307,0.4503947368421053,0.4275,0.3975,0.3619736842105262,0.285,1.0,0.8831632653061225,0.8093877551020409,0.7856632653061224,0.7550510204081632,0.740969387755102,0.731326530612245,0.72,0.7051530612244897,0.6694897959183673,0.5161224489795919,0.553469387755102,0.6635204081632653,0.6639795918367347,0.6557142857142857,0.6404081632653061,0.6251020408163266,0.6225,0.615,0.6091836734693877,0.6136224489795918,0.6160714285714286,0.6007653061224489,0.5850000000000001,0.5776530612244897,0.5623469387755102,0.5475,0.5392346938775511,0.54,0.5325,0.54,0.5305102040816327,0.525,0.51,0.5025,0.495,0.4804591836734693,0.4725,0.464234693877551,0.44556122448979596,0.43775510204081636,0.42994897959183676,0.42214285714285715,0.4068367346938776,0.39749999999999996,0.3849489795918368,0.3684183673469388,0.36,0.3525,0.285
Q1ZmiQVX9cY,transcripts,1vi81ZvP6bBfKkeR1hy73UJgyGmBp4qsS,1828.02,615,136000,0.09801980198019802,0.033663366336633666,0.030693069306930693,0.031683168316831684,0.03762376237623763,0.01386138613861386,0.0,0.07722772277227723,0.0039603960396039604,0.00891089108910891,118,70,101,1,0.9,2,1,0.17722772277227722,3,1,0.6945544554455446,2.6517624123188637,0.0,0.8537739804997869,4.98,3.3927142857142853,0.07785714285714286,142.32447142857146,0.22871287128712872,0.0797029702970297,0.2811881188118812,0.10693069306930694,0.21782178217821782,0.1,5,0.549875,0.525,0.285,1.0,0.733421052631579,0.705,0.6825000000000001,0.6521052631578947,0.6126315789473684,0.5806578947368422,0.5561842105263158,0.5542105263157895,0.5325,0.525,0.5032894736842105,0.47881578947368425,0.4575,0.44999999999999996,0.435,0.42157894736842105,0.4346052631578947,0.39749999999999996,0.285,1.0,0.8072448979591837,0.7275,0.7481632653061224,0.7175510204081633,0.705,0.6956632653061224,0.6878571428571427,0.6800510204081633,0.6694897959183673,0.6525,0.645,0.6451530612244898,0.6110204081632653,0.6042857142857143,0.5908163265306123,0.5774999999999999,0.564795918367347,0.5569897959183674,0.555,0.5625,0.5485714285714286,0.5475,0.5325,0.5325,0.525,0.5245408163265306,0.51,0.5089285714285714,0.5025,0.49331632653061225,0.47801020408163264,0.46499999999999997,0.46239795918367343,0.4575,0.4542857142857143,0.45,0.44617346938775515,0.4383673469387755,0.435,0.43025510204081635,0.4224489795918367,0.43285714285714283,0.41433673469387755,0.43943877551020416,0.4062244897959184,0.3984183673469388,0.39061224489795915,0.3681122448979593,0.285
q607HENWvqY,transcripts,1OJjFcxfjLctuaXhFtaxpLV_qSvxpmiKD,1428.78,412,136000,0.17300000000000001,0.05,0.084,0.022000000000000002,0.005,0.0,0.008,0.07200000000000001,0.003,0.0,187,87,100,1,0.9,3,1,0.11599999999999999,8,0,0.723,3.1351801033856845,0.0,0.7600150868110097,5.490196078431373,3.3647525676937438,0.045284780578898225,136.60650793650794,0.16649999999999998,0.11449999999999999,0.2505,0.1115,0.182,0.1,4,0.648875,0.6477631578947369,0.345,1.0,0.8080263157894737,0.7910526315789473,0.7575,0.7346052631578948,0.6055263157894737,0.5605263157894737,0.705,0.69,0.6975,0.6477631578947369,0.6232894736842106,0.6075,0.6055263157894737,0.5798684210526315,0.5703947368421053,0.5625,0.5514473684210527,0.5344736842105262,0.345,1.0,0.8900510204081632,0.8168877551020408,0.8034183673469387,0.8087755102040817,0.793469387755102,0.7781632653061225,0.7628571428571428,0.7574999999999998,0.7472448979591837,0.7394387755102041,0.7275,0.7056122448979593,0.5990816326530612,0.5582142857142858,0.5475,0.6434693877551021,0.722295918367347,0.705,0.6975,0.6975,0.69,0.69,0.6965816326530612,0.6901530612244897,0.6671938775510203,0.645,0.636734693877551,0.6289285714285714,0.6225,0.6133163265306123,0.6075,0.609795918367347,0.6198979591836734,0.5925,0.5967857142857143,0.5814795918367346,0.5774999999999999,0.5774999999999999,0.57,0.5652551020408163,0.5625,0.5625,0.555,0.5490306122448979,0.5475,0.54,0.5325,0.4815306122448981,0.345
qoqjZR52lOQ,transcripts,17AwRnqDkYsLCt5eY0A5AuY9B0zuHydU9,1502.46,533,136000,0.0712871287128713,0.020792079207920793,0.008910891089108912,0.015841584158415842,0.01881188118811881,0.0009900990099009901,0.0039603960396039604,0.06435643564356436,0.0,0.00693069306930693,104,61,101,1,0.9,2,1,0.10693069306930694,1,0,0.7816831683168317,2.0570000997336635,0.0,0.9170918694275096,3.1176470588235294,2.231185807656396,0.09105268369974252,138.0801447245565,0.18316831683168316,0.07029702970297029,0.22524752475247525,0.11782178217821783,0.15841584158415842,0.0,4,0.6293355263157895,0.6225,0.285,1.0,0.7610526315789474,0.7614473684210527,0.7365789473684211,0.7121052631578947,0.6951315789473684,0.66,0.6536842105263158,0.6375,0.6225,0.6225,0.6,0.5861842105263159,0.5774999999999999,0.6094736842105262,0.5553947368421053,0.54,0.5325,0.4381578947368414,0.285,1.0,0.8600510204081633,0.7787755102040816,0.7490816326530613,0.75,0.759030612244898,0.7668367346938775,0.7585714285714286,0.7374489795918368,0.7472448979591837,0.7213775510204082,0.7016326530612245,0.69,0.6935204081632653,0.6707142857142857,0.6629081632653061,0.6648979591836734,0.672704081632653,0.6544897959183673,0.6466836734693878,0.6375,0.6375,0.63,0.6234183673469388,0.6151530612244898,0.6151530612244898,0.6215816326530612,0.6075,0.6,0.6013775510204081,0.5966326530612245,0.5869897959183674,0.5827040816326531,0.5823979591836734,0.5774999999999999,0.5871428571428572,0.6159183673469386,0.5661734693877551,0.5591326530612245,0.555,0.5597448979591837,0.5448979591836735,0.54,0.54,0.5325,0.5450510204081631,0.5118367346938776,0.36428571428571405,0.32311224489795926,0.285
RhVq2oJpsEY,transcripts,1MfW3FzujP05xaWHkLXvwJ0vD2lGR48j3,1372.8,559,136000,0.048,0.015,0.002,0.02,0.01,0.004,0.013999999999999999,0.057999999999999996,0.002,0.002,102,66,100,1,0.9,3,1,0.136,4,0,0.737,2.2331197540562866,0.0,0.9062003613861199,3.2549019607843137,1.74562077356195,0.011484593837535015,141.58853613162438,0.16,0.0645,0.23800000000000002,0.086,0.15,0.1,4,0.7136907894736841,0.7022368421052632,0.3825,1.0,0.855,0.84,0.825,0.8167105263157894,0.7243421052631578,0.7681578947368422,0.7436842105263158,0.7275,0.7125,0.7022368421052632,0.6931578947368422,0.6876315789473685,0.6675,0.6525,0.6528947368421053,0.6240789473684212,0.6039473684210527,0.5944736842105263,0.3825,1.0,0.9278571428571429,0.8618877551020409,0.8540816326530613,0.8462755102040818,0.84,0.8325,0.825,0.8225510204081633,0.8175,0.8130612244897959,0.7991326530612245,0.743265306122449,0.7323979591836736,0.7767857142857143,0.7899489795918367,0.7601020408163265,0.75,0.7444897959183674,0.7366836734693878,0.7275,0.7275,0.728265306122449,0.7125,0.7051530612244897,0.7048469387755101,0.7045408163265305,0.69,0.7157142857142855,0.675,0.6766836734693878,0.6860204081632654,0.669795918367347,0.6723979591836735,0.6645918367346939,0.6567857142857143,0.6525,0.645,0.6566326530612245,0.6436224489795919,0.63,0.6225,0.6514285714285712,0.6111734693877552,0.6015306122448979,0.6,0.6,0.5925,0.5346428571428573,0.3825
rJxhpVu7BhU,transcripts,1g7jV06wtwp5s4ojU1OssFQ1schushzd5,1144.44,299,136000,0.04257425742574257,0.05247524752475247,0.010891089108910892,0.0297029702970297,0.020792079207920793,0.0,0.008910891089108912,0.07623762376237624,0.005940594059405941,0.01386138613861386,180,91,101,1,0.9,3,1,0.22970297029702968,13,3,0.6534653465346535,2.237555273227282,0.0,0.7457217236583472,4.235294117647059,3.7349673202614375,0.15359477124183005,136.12522875816995,0.1673267326732673,0.01930693069306931,0.21287128712871287,0.036138613861386136,0.1099009900990099,0.1,5,0.71975,0.7125,0.42,1.0,0.849078947368421,0.8360526315789474,0.819078947368421,0.6856578947368422,0.78,0.7725,0.7725,0.7425,0.7275,0.7125,0.6907894736842105,0.6975,0.675,0.66,0.6528947368421053,0.645,0.6414473684210527,0.615,0.42,1.0,0.9866326530612245,0.8756632653061224,0.8325,0.8337244897959184,0.8384693877551019,0.8343367346938776,0.825,0.8126020408163266,0.643469387755102,0.6603061224489796,0.7694387755102041,0.7913265306122449,0.78,0.7725,0.7725,0.7725,0.7725,0.7725,0.7591836734693878,0.7507653061224491,0.7425,0.735765306122449,0.7275,0.7275,0.7125,0.7120408163265307,0.704234693877551,0.6964285714285714,0.69,0.69,0.6975,0.69,0.6798979591836735,0.672091836734694,0.6675,0.66,0.66,0.66,0.6525,0.6477551020408163,0.645,0.645,0.645,0.6390306122448979,0.63,0.6159183673469388,0.6081122448979592,0.5856122448979594,0.42
RkwsqGM4_DE,transcripts,1B_X6EgcjC85XnIDI4SgPNMZuxJ5peNF-,669.44,137,136000,0.025742574257425745,0.02178217821782178,0.00693069306930693,0.011881188118811881,0.0049504950495049506,0.0,0.007920792079207921,0.05247524752475247,0.0049504950495049506,0.0029702970297029703,85,61,101,1,0.9,2,1,0.1594059405940594,7,0,0.704950495049505,2.0458761282290694,0.0,0.8709150326797385,1.4901960784313726,2.0254901960784313,0.13398692810457516,129.71607843137255,0.15445544554455445,0.03663366336633664,0.19950495049504952,0.04702970297029703,0.1217821782178218,0.1,5,0.7723486842105263,0.7677631578947368,0.6075,1.0,0.8625,0.8289473684210527,0.8131578947368422,0.7871052631578948,0.8151315789473685,0.8206578947368421,0.795,0.7942105263157895,0.7725,0.7677631578947368,0.7567105263157894,0.7413157894736843,0.7243421052631579,0.7251315789473685,0.72,0.7125,0.705,0.6975,0.6075,1.0,0.9794387755102041,0.8762755102040816,0.8615816326530612,0.8462755102040818,0.8265306122448979,0.8306632653061226,0.8303571428571428,0.8075510204081633,0.8080102040816327,0.7830612244897959,0.7934693877551021,0.8175,0.8135204081632654,0.81,0.8220918367346939,0.8126020408163266,0.81,0.795,0.8008163265306123,0.7963775510204082,0.7885714285714286,0.780765306122449,0.7729591836734694,0.7725,0.7725,0.765,0.765,0.7510714285714286,0.75,0.7424999999999999,0.7405102040816327,0.735,0.7275,0.72,0.72,0.7235204081632653,0.72,0.72,0.72,0.7152551020408163,0.7125,0.7125,0.7068367346938775,0.7050000000000001,0.6975,0.6975,0.690612244897959,0.69,0.6075
S_o49-nmh5w,transcripts,1BDR-3CLtTnwaWVKBMKoAd0TtRN1iUC7p,690.16,116,136000,0.2099009900990099,0.11386138613861387,0.1316831683168317,0.0,0.0029702970297029703,0.00693069306930693,0.011881188118811881,0.047524752475247525,0.023762376237623763,0.0,147,79,101,1,0.9,2,1,0.394059405940594,6,7,0.5386138613861386,1.2527544351073763,0.0,0.8970588235294118,1.607843137254902,1.6339869281045751,0.10784313725490197,130.22503267973858,0.08712871287128714,0.15346534653465346,0.19801980198019803,0.02277227722772277,0.17920792079207923,0.1,4,0.7075131578947368,0.7002631578947369,0.4725,1.0,0.8585526315789473,0.7875,0.78,0.7571052631578947,0.7425,0.7381578947368421,0.72,0.7125,0.705,0.7002631578947369,0.675,0.66,0.6568421052631579,0.66,0.6453947368421052,0.6375,0.6264473684210526,0.615,0.4725,1.0,0.9974489795918368,0.8900510204081632,0.8456632653061225,0.8075510204081633,0.7874999999999999,0.78,0.78,0.7775510204081633,0.765,0.7575,0.75,0.75,0.7425,0.7382142857142857,0.7425,0.7301020408163266,0.722295918367347,0.72,0.7183163265306123,0.7125,0.7125,0.7125,0.705,0.705,0.705,0.6970408163265306,0.681734693877551,0.675,0.6675,0.6658163265306122,0.66,0.66,0.66,0.6525,0.6525,0.66,0.6563265306122449,0.6525,0.645,0.645,0.6375,0.6321428571428572,0.63,0.624030612244898,0.6162244897959184,0.615,0.6081122448979592,0.5787244897959184,0.4725
Sf95qeC7BUs,transcripts,10-dp437h-7tuXxqZfu7az9fwJJn_zOUL,1919.2,813,136000,0.08199999999999999,0.012,0.02,0.062,0.042,0.003,0.017,0.039,0.027999999999999997,0.003,99,58,100,1,0.95,3,1,0.149,6,1,0.7234999999999999,2.1345091297591297,0.0,0.9245153457653457,3.74,2.211325396825397,0.07422222222222223,143.86027698412698,0.20149999999999998,0.106,0.293,0.114,0.20149999999999998,0.2,5,0.657203947368421,0.6607894736842106,0.495,1.0,0.8025,0.6627631578947366,0.555,0.7661842105263158,0.7101315789473684,0.7061842105263159,0.6698684210526314,0.654078947368421,0.6477631578947369,0.6607894736842106,0.6524999999999999,0.6276315789473684,0.6011842105263159,0.602763157894737,0.6205263157894736,0.5818421052631578,0.5853947368421053,0.5419736842105263,0.495,1.0,0.8228571428571427,0.7611734693877551,0.8006632653061224,0.8150510204081632,0.720765306122449,0.551173469387755,0.5603571428571429,0.5941836734693878,0.7562755102040817,0.813826530612245,0.7706632653061224,0.7201530612244899,0.7085204081632653,0.6932142857142857,0.7033163265306123,0.6978061224489795,0.692908163265306,0.6714795918367347,0.6965816326530613,0.6552551020408163,0.6653571428571428,0.6525000000000001,0.645,0.6525,0.7043877551020407,0.6525,0.635969387755102,0.6525,0.6272448979591837,0.6075,0.6260204081632654,0.6,0.6026020408163266,0.589591836734694,0.6192857142857142,0.5995408163265308,0.6075,0.5883673469387756,0.6091836734693878,0.5830102040816326,0.5898979591836735,0.57,0.5925,0.5805612244897957,0.568622448979592,0.5493367346938776,0.54,0.5325,0.495
sujXtr4AVRU,transcripts,1WcvAqNqrhY_-tCWRe5rEUqLhF0erS8NY,1217.0,505,136000,0.11683168316831682,0.048514851485148516,0.07326732673267328,0.06336633663366337,0.046534653465346534,0.010891089108910892,0.011881188118811881,0.05841584158415841,0.031683168316831684,0.02277227722772277,112,68,101,1,0.95,3,1,0.1495049504950495,3,1,0.7178217821782178,2.34273044973737,0.0,0.8116222557399028,4.117647058823529,3.5088235294117647,0.09477124183006536,136.41921568627453,0.16435643564356436,0.09207920792079209,0.24455445544554455,0.07425742574257425,0.17425742574257425,0.0,5,0.7571118421052632,0.7725,0.4125,1.0,0.8755263157894737,0.8660526315789474,0.7385526315789475,0.6742105263157895,0.7910526315789472,0.8175,0.8048684210526316,0.8084210526315789,0.7875,0.7725,0.7657894736842106,0.75,0.7425,0.7275,0.7203947368421053,0.7109210526315789,0.7014473684210526,0.675,0.4125,1.0,0.9503571428571428,0.8843877551020408,0.8718367346938776,0.8900510204081632,0.8684693877551021,0.8531632653061224,0.8067857142857142,0.7079081632653061,0.6730102040816326,0.6838775510204083,0.6701020408163265,0.7048469387755102,0.8087755102040817,0.8357142857142856,0.8175000000000001,0.8223979591836734,0.8325,0.8064795918367346,0.795,0.8072448979591837,0.7971428571428573,0.7875,0.7879591836734693,0.7728061224489796,0.7725,0.7725,0.7725,0.7714285714285715,0.7636224489795919,0.7575000000000001,0.75,0.7424999999999999,0.7425,0.7425,0.7275,0.7275,0.7238265306122449,0.7308673469387754,0.72,0.72,0.7125,0.6996428571428571,0.7011734693877552,0.6990306122448979,0.69,0.6759183673469388,0.6681122448979592,0.6531122448979592,0.4125
szF7osJgt-A,transcripts,1JliIvSF7Lfns0msmvOYaKnd4hCwp6lXo,649.4799999999999,87,136000,0.124,0.05,0.026000000000000002,0.096,0.023,0.012999999999999998,0.018000000000000002,0.07,0.040999999999999995,0.0,152,78,100,1,0.95,3,1,0.152,6,1,0.706,2.025015873015873,0.0,0.7991904761904762,2.32,2.465,0.12,137.6611,0.1475,0.087,0.23800000000000002,0.053,0.142,0.1,5,0.7600131578947369,0.822236842105263,0.5475,1.0,0.8905263157894736,0.8660526315789474,0.5794736842105263,0.5715789473684211,0.6398684210526315,0.8293421052631579,0.8238157894736842,0.825,0.8175000000000001,0.822236842105263,0.7875,0.765,0.765,0.7523684210526316,0.7425,0.7350000000000001,0.7275,0.7125,0.5475,1.0,0.9983673469387755,0.9131632653061225,0.8840816326530612,0.8687755102040816,0.8684693877551021,0.8344897959183674,0.722142857142857,0.5675510204081633,0.54,0.5655612244897958,0.593265306122449,0.588826530612245,0.6414795918367346,0.7714285714285716,0.8191836734693877,0.8276020408163265,0.822704081632653,0.8230102040816326,0.825,0.825,0.825,0.825,0.8175000000000001,0.8175,0.8101530612244899,0.8245408163265306,0.8009693877551021,0.7875,0.78,0.7783163265306122,0.765,0.765,0.765,0.765,0.7617857142857143,0.7539795918367347,0.75,0.7425,0.7425,0.735,0.735,0.7349999999999999,0.7293367346938776,0.7275,0.7212244897959184,0.7134183673469388,0.7056122448979592,0.6906122448979591,0.5475
U8e1Pd7aBLY,transcripts,185Li4MWB1KPfrzlWX0PLVVo8A_xdxX5I,910.6,275,136000,0.12673267326732673,0.04455445544554455,0.060396039603960394,0.011881188118811881,0.0,0.0,0.0019801980198019802,0.07326732673267326,0.008910891089108912,0.0039603960396039604,100,62,101,1,0.9,2,1,0.15643564356435644,8,1,0.7034653465346534,1.393580765639589,0.0,0.9575163398692811,1.5098039215686274,2.100653594771242,0.04738562091503268,138.2498366013072,0.13564356435643563,0.10742574257425742,0.23415841584158417,0.04306930693069307,0.19504950495049506,0.1,4,0.7783881578947368,0.7752631578947369,0.555,1.0,0.9296052631578947,0.885,0.8506578947368422,0.84,0.84,0.8206578947368421,0.795,0.8151315789473683,0.765,0.7752631578947369,0.7598684210526316,0.7539473684210526,0.7492105263157895,0.7125,0.6975,0.69,0.6789473684210526,0.6544736842105262,0.555,1.0,1.0,0.9581632653061225,0.9056632653061224,0.8862244897959184,0.885,0.8718367346938776,0.8678571428571429,0.8475,0.8427551020408164,0.8444387755102041,0.84,0.855,0.84,0.8485714285714285,0.8395408163265305,0.8126020408163266,0.804795918367347,0.795,0.7891836734693878,0.8133673469387755,0.7982142857142859,0.7747959183673468,0.765,0.7796938775510204,0.7873469387755102,0.7720408163265305,0.7665306122448979,0.7767857142857143,0.7636224489795919,0.7458673469387755,0.7515306122448979,0.735,0.7601020408163266,0.724591836734694,0.7167857142857144,0.7125,0.705,0.7008673469387754,0.6975,0.6927551020408163,0.69,0.6953571428571428,0.7293367346938776,0.676530612244898,0.6675,0.66,0.6525,0.6525,0.555
v_puTGCZjnA,transcripts,1wMmzsSeCLgIlhCMf_NEMkepdngt9c8fO,1545.64,339,136000,0.026000000000000002,0.048999999999999995,0.003,0.011000000000000001,0.026999999999999996,0.0,0.006,0.036000000000000004,0.0,0.005,137,69,100,1,0.9,3,1,0.257,27,3,0.629,1.9537547739204841,0.0,0.8957519767017615,5.04,3.3313722943722945,0.12638095238095237,139.46951601731604,0.16449999999999998,0.0375,0.2245,0.026000000000000002,0.11,0.1,5,0.6391052631578947,0.6177631578947369,0.435,1.0,0.7638157894736841,0.675,0.765,0.7732894736842105,0.7476315789473684,0.72,0.69,0.6600000000000001,0.6375,0.6177631578947369,0.6007894736842105,0.5763157894736841,0.565657894736842,0.5348684210526315,0.525,0.51,0.5025,0.4819736842105262,0.435,1.0,0.9053571428571429,0.8219387755102041,0.693826530612245,0.6762244897959184,0.675,0.7498469387755102,0.765,0.7649999999999999,0.7677551020408164,0.7725,0.7875,0.7575,0.7460204081632653,0.735,0.7258163265306122,0.7151020408163266,0.6997959183673469,0.69,0.6766836734693878,0.6675,0.66,0.6488265306122449,0.6375,0.6301530612244898,0.6225,0.615,0.6075,0.6064285714285714,0.5925,0.5850000000000001,0.5755102040816326,0.5625,0.5576020408163266,0.5612755102040816,0.5442857142857143,0.5364795918367347,0.5286734693877551,0.525,0.5205612244897959,0.5175,0.51,0.51,0.5231632653061224,0.5025,0.495,0.4875,0.48,0.45811224489795926,0.435
vopiJ3KKT-k,transcripts,17H9w9zIk785LE9ILkh2UTdF-1-5a84AQ,330.0,129,136000,0.073,0.023,0.022000000000000002,0.0,0.002,0.006999999999999999,0.0,0.015,0.039,0.003,26,23,100,0,0.9,0,0,0.033,0,0,0.8540000000000001,1.1740000000000002,0.0,0.5666666666666667,0.42,1.0633333333333332,0.04,86.20286666666667,0.146,0.091,0.187,0.1286,0.22,0.0,5,0.5449605263157895,0.5656578947368422,0.2475,1.0,0.5925,0.66,0.66,0.6031578947368422,0.5040789473684211,0.5846052631578947,0.5909210526315789,0.5735526315789473,0.5656578947368422,0.5656578947368422,0.5325,0.5482894736842105,0.4725,0.43697368421052635,0.405,0.4725,0.47250000000000003,0.4113157894736844,0.2475,1.0,0.6606122448979592,0.6212755102040817,0.5943367346938776,0.6875510204081632,0.66,0.66,0.66,0.66,0.66,0.6462244897959184,0.5925,0.5704591836734693,0.5104591836734693,0.5325,0.5508673469387756,0.5429081632653063,0.5025,0.5845408163265308,0.5325,0.5325,0.5925,0.579030612244898,0.5784183673469387,0.5325,0.5325,0.5784183673469387,0.5594387755102039,0.5453571428571429,0.5502551020408163,0.6186734693877549,0.5514795918367347,0.5233163265306127,0.48229591836734687,0.4464795918367347,0.4724999999999999,0.44494897959183655,0.435,0.435,0.405,0.4294897959183673,0.46637755102040795,0.4725,0.4988265306122448,0.47250000000000003,0.4074489795918366,0.43499999999999994,0.405,0.375612244897959,0.2475
